id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms,,
20783456,LA MEJOR UBICACIÓN - El Poblado - ¡Camina seguro!,378981,"Condo entero en Medellín, Colombia",-75.56473,6.20724,227,4.73,jun-14,TRUE,6105,feb-14,FALSE,2,,
53951280,¡Apto para huéspedes! ¡Apartamento de lujo! Excelente ubicación! Lleras,520694,"Vivienda rentada entero en Medellín, Colombia",-75.5702286,6.21074677,65,4.94,ago-16,TRUE,122,feb-18,FALSE,2,,
988539934437571561,¡Casa acogedora en Envigado!,180000,"Alojamiento entero en Envigado, Colombia",-75.5915484,6.16457264,3,4.67,feb-20,TRUE,3,oct-23,FALSE,3,,
1013668857934471782,Hermosa casa en Santa elena.,337143,"Alojamiento entero en El Cebadero, Colombia",-75.4879906,6.19817838,2,,feb-17,TRUE,530,feb-17,FALSE,2,,
18737103,"Estilo de vida del alma, apartamento con balcón, internet RÁPIDO, gimnasio.",464354,"Vivienda rentada entero en Medellín, Colombia",-75.56745,6.2008,32,4.78,feb-17,TRUE,2692,feb-17,FALSE,1,,
1021676594535100643,Salvatore Haven a 15 minutos Provenza,303531,"Vivienda rentada entero en Itagüi, Colombia",-75.6053731,6.1752982,0,,dic-22,TRUE,40,feb-23,FALSE,3,,
50169598,"3 dormitorios con 3 baños, apartamento espacioso, piscina,sauna y balcón.",473036,"Condo entero en Sabaneta, Colombia",-75.60923,6.15293,10,5,may-15,TRUE,10,feb-22,FALSE,3,,
25810877,"Blux 2 dormitorios, cerca de restaurantes, 2 balcones Pv",507331,"Vivienda rentada entero en Medellín, Colombia",-75.56056,6.2134,127,4.9,ago-11,TRUE,4739,2-dic,FALSE,2,,
50659233,A unos pasos del Parque Lleras con aire acondicionado apto para huéspedes y100 metros.,519788,"Vivienda rentada entero en Medellín, Colombia",-75.57067,6.21392,90,4.56,feb-15,TRUE,1465,feb-17,FALSE,3,,
952060716395343887,Palms: jacuzzi de dos habitaciones cerca de lleras.,443195,"Vivienda rentada entero en Medellín, Colombia",-75.569934,6.2107801,15,4.73,may-15,TRUE,915,feb-15,FALSE,2,,
738648228361597863,Hospedaje el Poblado 2,473036,"Vivienda rentada entero en Medellín, Colombia",-75.56395,6.2002,7,4.86,oct-22,TRUE,11,feb-23,FALSE,3,,
1044346715291623246,Cabaña en el campo con jacuzzi,377143,"Cabaña entero en Medellín, Colombia",-75.5648835,6.24685598,0,,nov-21,TRUE,,dic-23,TRUE,3,,
279034,101 Koral -4 Alcobas 4 Baños Apto en Laureles,531429,"Vivienda rentada entero en Medellín, Colombia",-75.59725,6.2425,41,4.17,jul-11,TRUE,138,2-dic,TRUE,4,,
700220834978374395,Parque Lleras de lujo en Topá,513047,"Vivienda rentada entero en Medellín, Colombia",-75.56866,6.20915,10,4.8,ago-22,TRUE,108,feb-23,TRUE,2,,
931298369993654934,,,,,,,,,,,,,,,
53759868,Espacioso apartamento para familias y ejecutivos,497143,"Vivienda rentada entero en Medellín, Colombia",-75.56927,6.22306,11,5,abr-18,TRUE,11,feb-22,FALSE,3,,
42000565,Apartamento Hermoso/Bonito Apartamento,390255,"Vivienda rentada entero en Medellín, Colombia",-75.59122,6.24964,73,4.77,ago-17,TRUE,256,feb-19,FALSE,4,,
8612782,301 KORAL- 4 Habitaciones 3 Baños Apt en Laureles,517500,"Vivienda rentada entero en Medellín, Colombia",-75.59985,6.24261,6,4,jul-11,TRUE,138,2-dic,TRUE,4,,
963117161235874168,Laureles UPB Apartamento con encanto,320000,"Vivienda rentada entero en Medellín, Colombia",-75.5919363,6.24369133,3,5,nov-18,TRUE,3,sep-23,FALSE,4,,
567944554393194794,"Apto de lujo piso 15, increible vista. EL POBLADO",471341,"Condo entero en Medellín, Colombia",-75.55555,6.20706,78,4.95,feb-22,TRUE,161,feb-22,FALSE,2,,
39482811,Apartamento de 2 habitaciones a pie Restaurantes en bicicleta,158000,"Vivienda rentada entero en Medellín, Colombia",-75.5997849,6.23270607,22,4.77,may-14,TRUE,267,feb-14,TRUE,2,,
47746562,"Penthouse El Poblado, hermosa vista, dos alcobas",473036,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56492,6.18995,58,4.78,dic-18,TRUE,69,feb-21,FALSE,2,,
834283655214963635,¡Apartamento frente al centro comercial El Tesoro!,490000,"Vivienda rentada entero en Medellín, Colombia",-75.5576017,6.19497883,3,5,jun-21,TRUE,27,mar-23,FALSE,2,,
1039891946153726071,Apartamento con vista hermosa,440000,"Vivienda rentada entero en Medellín, Colombia",-75.5608135,6.22384729,0,,may-23,,4,jun-23,FALSE,1,,
1035808558450473738,"apartamento en estadio, Medellín",480000,"Vivienda rentada entero en Medellín, Colombia",-75.5896687,6.25983174,3,4.67,ene-22,TRUE,24,feb-23,TRUE,5,,
17937219,"Estilo de vida Soul, Apartamento/balcón, Descuento, Gimnasio y piscina.",502550,"Vivienda rentada entero en Medellín, Colombia",-75.56706,6.19858,75,4.85,feb-17,TRUE,2692,feb-17,FALSE,1,,
795027175458815415,"Chalet moderno en Angelópolis, incluidas todas las comidas",491957,"Chalé entero en Angelópolis, Colombia",-75.7100363,6.11201252,0,,nov-16,TRUE,2,jul-23,TRUE,3,,
944407086835002087,habitación con baño privado laureles,80000,"Habitación en Medellín, Colombia",-75.5922442,6.24831891,0,,,,,ago-23,FALSE,1,,
1026729481725814876,,,,,,,,,,,,,,,
874718401455056306,Provenza Life 1003 - Amplio con abundante luz,492746,"Vivienda rentada entero en Medellín, Colombia",-75.5639001,6.2051498,3,5,oct-21,TRUE,240,feb-23,FALSE,1,,
22078736,Casa completa para reuniones familiares y grupos,478571,"Vivienda rentada entero en Medellín, Colombia",-75.585564,6.255937,8,4,nov-17,TRUE,28,feb-18,FALSE,9,,
18753902,"Soul Lifestyle, Apt w/ fast, cerca de Golden Mile.",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56843,6.19945,47,4.77,feb-17,TRUE,2692,feb-17,FALSE,1,,
22334245,"Soul Lifestyle, Coworking, Rooftop, Gym, Wifi rápido",494303,"Vivienda rentada entero en Medellín, Colombia",-75.56682,6.19903,23,4.78,feb-17,TRUE,2692,feb-17,FALSE,1,,
801539666696644446,Cabaña los girasoles,480000,"Cabaña entero en Santa Elena, Colombia",-75.49714,6.20937,1,,jun-22,TRUE,,feb-23,TRUE,3,,
51908122,Exclusiva Habitación en el Parque Lleras,551875,"Vivienda rentada entero en Medellín, Colombia",-75.56696,6.20777,1,,ene-21,TRUE,107,feb-21,FALSE,1,,
17382635,"Estilo de vida del alma, w del apartamento con el Internet rápido, piscina y gimnasio.",487600,"Vivienda rentada entero en Medellín, Colombia",-75.56712,6.19823,28,4.75,feb-17,TRUE,2692,feb-17,FALSE,1,,
918905367228236953,Cabaña Finca San Felix,480000,"Alojamiento entero en Bello, Colombia",-75.5947169,6.38198002,0,,mar-23,TRUE,,abr-23,FALSE,4,,
859464440856438108,Casa Finca Bienestar San Felix,480000,"Alojamiento entero en Bello, Colombia",-75.5946607,6.38379861,0,,mar-23,TRUE,,abr-23,FALSE,4,,
865320800630531872,apartamento 402,400000,"Vivienda rentada entero en Medellín, Colombia",-75.5846372,6.25674591,0,,jul-17,,21,feb-17,TRUE,3,,
769522872791467275,1304 Gran vista hacia el poblado,315357,"Vivienda rentada entero en Medellín, Colombia",-75.6067461,6.2489649,3,4.33,oct-16,TRUE,218,feb-17,FALSE,2,,
725890332032796608,"Poblado, Apartamento con Balcón",463339,"Vivienda rentada entero en Medellín, Colombia",-75.56534,6.19093,0,,sep-22,TRUE,37,feb-23,TRUE,1,,
1005789172561576469,Perfecto para una grata estadía.,418000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5631455,6.1928781,2,,oct-16,TRUE,102,jul-23,FALSE,1,,
865307518923401457,apartaestudio 302,421429,"Vivienda rentada entero en Medellín, Colombia",-75.5845996,6.25678857,0,,jul-17,,21,feb-17,TRUE,3,,
50420346,"Sumer Farms - Wellness Retreats, Medellín",484000,"Cabaña entero en Medellín, Colombia",-75.55268,6.19371,0,,mar-15,TRUE,313,feb-16,FALSE,3,,
723713621960168049,Cabaña Pajarera Santa Elena,480000,"Cabaña entero en Santa Elena, Colombia",-75.4952296,6.22665572,0,,ene-16,TRUE,2,feb-23,FALSE,1,,
15888171,"hermoso apartamento, ubicación perfecta",480000,"Vivienda rentada entero en Medellín, Colombia",-75.5592155,6.2067939,0,,jul-16,TRUE,,feb-17,TRUE,3,,
959485747591315286,Habitación privada en la azotea Gran espacio por noche en Mde,480920,"Habitación privada en vivienda rentada en Medellín, Colombia",-75.5583701,6.26313069,0,,jul-15,TRUE,3,feb-23,TRUE,1,,
725266916703503869,Be Mate Medellin deluxe terrace habitación y salón,664643,"Apartamento con servicios incluidos entero en Antioquía, Colombia",-75.559777,6.2130951,20,4.85,sep-22,TRUE,112,feb-23,TRUE,1,,
696414965903979821,Buho Cabaña Lujosa en Santa Elena,580054,"Cabaña entero en Medellín, Colombia",-75.5187911,6.2063196,83,4.87,ago-22,TRUE,99,feb-23,TRUE,1,,
932703635585543262,Villa rural 3BD/4B Piscina - Barbacoa - Starlink INT,595946,"Alojamiento entero en Copacabana, Colombia",-75.4858552,6.36795211,25,4.88,mar-19,TRUE,695,feb-20,FALSE,3,,
597788974700709147,"Wifi 100 MB, Jacuzzi en el Poblado, Medellín (03)",539200,"Habitación privada en loft en Medellín, Colombia",-75.5691834,6.20177603,135,4.87,jul-20,TRUE,2713,feb-22,FALSE,2,,
49551112,Moderna casa de montaña,466295,"Alojamiento entero en Medellín, Colombia",-75.58312,6.10856,24,4.92,mar-15,,24,feb-21,TRUE,2,,
981366404899091700,Heart of Poblado Oasis,618889,"Vivienda rentada entero en Medellín, Colombia",-75.56222,6.20612,21,5,jul-23,TRUE,184,oct-23,TRUE,1,,
1039400316760028000,Dúplex de lujo con jacuzzi privado,504572,Vivienda rentada entero en Colombia,-75.5362737,6.15857846,0,,09/2024,TRUE,29,oct-23,FALSE,1,,
573072348159323187,"""CASA SHANTI""",528571,"Casa de campo entero en Rionegro, Colombia",-75.44904,6.19548,34,5,jun-19,TRUE,64,feb-19,TRUE,2,,
1005905196942309909,Moderno en Provenza barrio mas Cool de Medellin,758786,"Vivienda rentada entero en Medellín, Colombia",-75.5650292,6.2077109,0,,oct-18,TRUE,82,feb-21,FALSE,1,,
910096102398194160,Apartamento Lleras | Desayuno diario con jacuzzi.,661833,"Vivienda rentada entero en Medellín, Colombia",-75.5678902,6.210342,49,4.92,jul-16,,323,feb-16,FALSE,2,,
554899776433964986,Loft de concepto abierto/ Nido Sky / Unidad 11,600957,"Loft entero en Medellín, Colombia",-75.57198,6.2114,52,4.96,sep-10,TRUE,1401,feb-15,TRUE,1,,
9310558,¡Vida de energía de lujo 1503 NUEVAS! Vistas a la azotea,564332,"Vivienda rentada entero en Medellín, Colombia",-75.55928,6.21372,65,4.91,sep-14,TRUE,6449,feb-15,FALSE,1,,
52880493,ARTAMENTO DE LUJO con vista,523729,"Condo entero en Medellín, Colombia",-75.55799,6.2108,61,4.93,ene-17,TRUE,75,feb-17,FALSE,1,,
14041834,Impresionante condominio en El Poblado - Medellín(1),503571,"Condo entero en Medellín, Colombia",-75.55867,6.2125,391,4.88,dic-13,TRUE,715,feb-16,FALSE,2,,
1052260100223564780,Hermoso apto nuevo de lujoso 301,385714,"Vivienda rentada entero en Medellín, Colombia",-75.6046263,6.24135319,1,,abr-14,TRUE,12,ago-23,TRUE,3,,
42814315,"¡Elegante! 1,162 pies Apt. Recepción 24/7 - Alori 303",380873,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.59289,6.24767,102,4.92,feb-20,TRUE,1532,feb-20,TRUE,2,,
39335334,"Mejor edificio, Poblado, Vista de la Ciudad",541192,"Vivienda rentada entero en Medellín, Colombia",-75.5594486,6.21246962,80,4.88,oct-19,TRUE,125,feb-20,TRUE,1,,
1042156880746512053,Te damos la bienvenida a Go Living Suites: Your Medellin Retreat,520339,"Vivienda rentada entero en Medellín, Colombia",-75.57848,6.196956,1,,oct-16,TRUE,1560,feb-17,FALSE,2,,
689175745304939153,Penthouse de lujo con Jacuzzi en el Poblado- Med,399143,"Vivienda rentada entero en Medellín, Colombia",-75.57071,6.21354,62,4.84,jul-22,TRUE,235,feb-23,TRUE,1,,
591492448968791452,Loft de concepto abierto/ Nido Sky / Unidad 16,554413,"Loft entero en Medellín, Colombia",-75.57311,6.21175,43,4.79,sep-10,TRUE,1401,feb-15,TRUE,1,,
744377124098247665,Vida energética 1102 Loft de lujo-Terraza -El poblado,546238,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.55956,6.21019,63,4.92,may-16,TRUE,633,feb-19,FALSE,1,,
868147500290498559,Cómodo apartamento de 3 dormitorios * Mejor ubicación.,578956,"Alojamiento entero en Medellín, Colombia",-75.5640365,6.212773,65,4.72,mar-16,TRUE,7635,feb-16,FALSE,3,,
848062875848859573,"New Blux Studio, cerca de Provenza",514426,"Vivienda rentada entero en Medellín, Colombia",-75.5609438,6.2129695,32,4.91,ago-11,TRUE,4739,2-dic,FALSE,1,,
767469894713525626,¡Vista a la montaña y a la ciudad!,592359,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,44,4.89,sep-15,TRUE,907,feb-16,FALSE,2,,
725306036258358701,B1 Apartamento en el poblado cerca a provenza,623855,"Vivienda rentada entero en Medellín, Colombia",-75.56951,6.20255,60,4.68,dic-15,TRUE,457,feb-16,TRUE,3,,
1039831137232099977,Lujoso moderno amplio apt en pobado medellin 6 pxs,550509,"Vivienda rentada entero en Medellín, Colombia",-75.5529766,6.20311119,1,,feb-23,TRUE,5,mar-23,FALSE,3,,
914623677976134699,Terraza privada dúplex en El Poblado,520339,"Vivienda rentada entero en Medellín, Colombia",-75.5798627,6.18454125,20,5,mar-21,TRUE,397,feb-21,FALSE,1,,
599339664837539313,Energy Living 1604 Luxury Apartment - El Poblado,546238,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.55942,6.2117,110,4.95,may-16,TRUE,633,feb-19,TRUE,2,,
894930973341784174,Casa grande con jardín,504573,"Alojamiento entero en Medellín, Colombia",-75.56273,6.19838,5,4.8,sep-21,TRUE,223,feb-22,FALSE,6,,
547233284768235681,Casa de campo cerca a Medellín,591295,Casa de campo entero en Colombia,-75.559013,6.175681,36,4.75,06/2024,TRUE,36,feb-22,TRUE,3,,
42814508,"Increíble Apartamento de 1,162 pies - Alori 403",536068,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.59254,6.24809,106,4.89,feb-20,TRUE,1532,feb-20,TRUE,2,,
686104479146859106,Piso 19. Vista a la ciudad con balcón cerca de El Tesoro.,433774,"Vivienda rentada entero en Medellín, Colombia",-75.55366,6.20699,44,4.66,oct-15,TRUE,7179,feb-16,FALSE,2,,
46874776,,,,,,,,,,,,,,,
1033630264034218770,Apartamento de lujo a estrenar,532165,"Vivienda rentada entero en Medellín, Colombia",-75.5798659,6.2430604,1,,ago-23,TRUE,12,sep-23,FALSE,3,,
902912629661868190,Moderno y Amplio- A/C -10 min de Provenza y Lleras,560902,"Condo entero en Medellín, Colombia",-75.5585332,6.2120158,23,4.87,abr-17,TRUE,111,mar-23,FALSE,2,,
731918064334478308,Relajante departamento temático de Bali con vistas a la ciudad,354777,"Condo entero en Medellín, Colombia",-75.5546444,6.2063247,28,5,ene-19,TRUE,35,feb-22,FALSE,1,,
28134820,Apartamento con clase cerca de Provenza con piscina y aire acondicionado en el techo,661200,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.560471,6.21131,28,4.82,ene-18,TRUE,1328,feb-18,TRUE,2,,
970570680770515574,Apartamento Luxury en el poblado cerca a Provenza,600000,"Vivienda rentada entero en Medellín, Colombia",-75.5546119,6.21699814,11,5,dic-20,TRUE,29,abr-23,FALSE,3,,
1033230680396358954,"Poblado. Mejor ubicación, silencioso y seguro. P3",530000,"Vivienda rentada entero en Medellín, Colombia",-75.5740429,6.20945726,3,5,ene-18,TRUE,222,feb-18,TRUE,3,,
53750280,Open Concept Loft / Nido Sky / Unit 6,474300,"Loft entero en Medellín, Colombia",-75.57253,6.20974,58,4.78,sep-10,TRUE,1401,feb-15,FALSE,1,,
53585409,Open Concept Loft / Nido Sky / Unit 4,491040,"Loft entero en Medellín, Colombia",-75.57198,6.2099,67,4.84,sep-10,TRUE,1401,feb-15,TRUE,1,,
1049854185222370263,"Jacuzzi de 3 dormitorios cerca del parque Lleras, Mirage",543439,"Vivienda rentada entero en Medellín, Colombia",-75.5700418,6.2107534,0,,may-15,TRUE,916,feb-15,FALSE,3,,
46847942,@Provenza + gimnasio gratuito y vistas modernas 2BR-2BTH,507370,"Vivienda rentada entero en Medellín, Colombia",-75.56445,6.20421,99,4.69,may-17,TRUE,2664,feb-17,FALSE,2,,
53903004,Open Concept Loft / Nido Sky / Unit 3,501757,"Loft entero en Medellín, Colombia",-75.5717,6.21138,41,4.8,sep-10,TRUE,1401,feb-15,TRUE,1,,
44573870,"Blux 2 Bd, aire acondicionado, cerca de Provenza, escritorio, 2 balcones",506582,"Vivienda rentada entero en Medellín, Colombia",-75.55976,6.2121,120,4.76,ago-11,TRUE,4739,2-dic,FALSE,2,,
1021898361944625881,,,,,,,,,,,,,,,
735015696600762533,¡Impresionantes vistas en El Poblado! Piso 22.,442052,"Vivienda rentada entero en Medellín, Colombia",-75.55413,6.20525,70,4.94,mar-16,TRUE,486,feb-17,FALSE,1,,
762858767440486190,Apartamento En Poblado: Acogedor,390000,"Vivienda rentada entero en Medellín, Colombia",-75.5615502,6.2169129,29,4.69,nov-22,TRUE,44,feb-23,FALSE,3,,
923233180232659042,Apartamento de lujo en El Poblado a 5 minutos de Provenza.,546238,"Condo entero en Medellín, Colombia",-75.5700844,6.21103,26,5,ene-19,TRUE,26,jul-23,TRUE,4,,
990682078578909934,The Spot Bldg 24,533208,"Vivienda rentada entero en Medellín, Colombia",-75.5662312,6.20989513,14,4.79,jun-21,TRUE,1166,feb-21,FALSE,2,,
50292243,Hermoso apartamento con balcón con aire acondicionado en El Poblado,512455,"Condo entero en Medellín, Colombia",-75.559517,6.208952,70,4.91,ago-17,TRUE,2707,feb-18,TRUE,1,,
1015420973032323679,apartamento tipo casa con hermosa vista,960000,"Vivienda rentada entero en Medellín, Colombia",-75.5619384,6.2241572,2,,dic-22,TRUE,19,feb-23,FALSE,3,,
1024838455247363935,Casa Finca Guarne,450000,Cabaña entero en Colombia,-75.4585717,6.32428662,8,4.75,06/2024,TRUE,10,dic-23,FALSE,3,,
929796475851158798,Hermoso apto corazón de Laureles. Conecta!,581429,"Vivienda rentada entero en Medellín, Colombia",-75.5995342,6.24396582,10,5,dic-17,TRUE,51,feb-18,TRUE,3,,
1058871199514257662,"El Poblado 2 Bedroom, 2 jacuzzi",528618,"Vivienda rentada entero en Medellín, Colombia",-75.5736435,6.2134488,0,,ene-21,TRUE,42,feb-21,FALSE,2,,
1030559362119957999,Casa en Laureles cerca a restaurantes y más,440000,"Alojamiento entero en Medellín, Colombia",-75.5958938,6.24783752,1,,nov-23,TRUE,,ene-24,TRUE,3,,
51147332,Amplio balcón Apartamento/Piscina/Gimnasio/Vistas naturales,391950,"Condo entero en Medellín, Colombia",-75.55543,6.20727,79,4.87,oct-18,TRUE,1015,feb-21,FALSE,2,,
53385818,Espectacular apartamento Provenza yPoblado (estilo de Dubái),552427,"Vivienda rentada entero en Medellín, Colombia",-75.5699234,6.21073198,53,4.81,nov-16,TRUE,394,feb-19,FALSE,2,,
53584560,Open Concept Loft / Nido Sky / Unit 2,488914,"Loft entero en Medellín, Colombia",-75.57252,6.21148,51,4.94,sep-10,TRUE,1401,feb-15,TRUE,1,,
971675606546877354,Encantador apartamento 2 hab con vista increible,584554,"Condo entero en Medellín, Colombia",-75.5548318,6.20626847,17,5,ago-13,TRUE,329,feb-23,TRUE,2,,
984747969852736924,"|EP| Provenza Heart Apt con jacuzzi, secadora, aire acondicionado",776015,"Vivienda rentada entero en Medellín, Colombia",-75.567194,6.211805,10,4.6,ago-22,TRUE,319,feb-23,FALSE,3,,
894835574889364446,"Casa en el estadio, Villa olímpica de Medellín.",550000,"Alojamiento entero en Medellín, Colombia",-75.5937259,6.2531753,6,5,nov-15,TRUE,6,jun-23,TRUE,4,,
39971925,Viscount 803 (Desayuno/Limpieza diario incluida),638469,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56612,6.20969,12,4.42,oct-19,TRUE,569,feb-20,TRUE,1,,
1028477972872901777,Apartamento acogedor y espacioso en Laureles,416871,"Vivienda rentada entero en Medellín, Colombia",-75.601731,6.24402399,14,5,oct-19,TRUE,14,dic-23,TRUE,5,,
25254820,¡Apartamento de lujo con aire acondicionado en la vida energética!,551875,"Condo entero en Medellín, Colombia",-75.559283,6.21140084,181,4.9,ago-17,TRUE,2707,feb-18,TRUE,1,,
942873656344910037,¡Apto para huéspedes! ¡Increíble renovación! ¡La mejor ubicación!,567249,"Vivienda rentada entero en Medellín, Colombia",-75.5692085,6.20994583,12,5,ago-16,TRUE,122,feb-18,FALSE,2,,
947301008898256969,Casa de encanto colonial,490000,"Alojamiento entero en Medellín, Colombia",-75.5638227,6.19754099,15,4.73,mar-21,TRUE,18,feb-23,TRUE,4,,
29073943,Suite totalmente cómoda,517890,"Vivienda rentada entero en Medellín, Colombia",-75.56988,6.21087,237,4.89,sep-15,TRUE,406,feb-19,FALSE,2,,
1037130837204547532,Provenza Hearth 3R/2.5BR balcón,602143,"Vivienda rentada entero en Medellín, Colombia",-75.5653555,6.210068,5,5,feb-15,TRUE,23,feb-17,FALSE,3,,
17956074,"Estilo de vida Soul, apartamento con balcón, wifi de alta velocidad, piscina.",424054,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56596,6.19853,40,4.93,feb-17,TRUE,2693,feb-17,FALSE,1,,
852973172808689297,Apartamento en el poblado cerca al lleras Park,530000,"Vivienda rentada entero en El Poblado, Colombia",-75.5565,6.21797,9,5,dic-20,TRUE,29,abr-23,TRUE,2,,
987602594527136788,Jacuzzi privado de 3 dormitorios en Provenza,553570,"Vivienda rentada entero en Medellín, Colombia",-75.5658394,6.2083012,7,4.71,may-15,TRUE,916,feb-15,FALSE,3,,
1024841281113369008,Casa con jacuzzi y terraza,132,"Alojamiento entero en Medellín, Colombia",-75.5870064,6.25219322,7,4.86,oct-20,TRUE,93,feb-21,TRUE,5,,
54375812,APARTAMENTO FRESCO Y ACOGEDOR DE 2 HABITACIONES EN EL POBLADO,436415,"Vivienda rentada entero en Medellín, Colombia",-75.5554,6.20612,106,4.97,mar-16,TRUE,486,feb-17,FALSE,2,,
879001070975817777,Casa en envigado privada genial independiente,256500,"Alojamiento entero en Envigado, Colombia",-75.593045,6.15851984,19,4.84,jun-19,TRUE,869,feb-19,FALSE,5,,
28106442,"Elegante apartamento cerca de Provenza con piscina, sauna y aire acondicionado",652086,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.560471,6.21131,6,4.33,ene-18,TRUE,1328,feb-18,TRUE,2,,
813706702127403636,"Brand New, 2BR 2BA, Poblado Area",525425,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,29,5,ene-16,TRUE,243,feb-17,FALSE,2,,
25775152,5 dormitorios ubicado a 2 cuadras del Parque Lleras,486557,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.57076,6.20885,191,4.71,sep-15,TRUE,1440,feb-16,TRUE,5,,
48237676,Piso nuevo de lujo en el parque lleras remodelado 2022,519788,"Vivienda rentada entero en Medellín, Colombia",-75.56762,6.20962,65,4.85,ene-20,TRUE,462,feb-20,FALSE,2,,
39984589,Ambassador 307 (Desayuno/Limpieza diario incluida),654891,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56612,6.20969,3,4.67,oct-19,TRUE,569,feb-20,TRUE,1,,
982535430102272917,Nuevo Amplio y Comodo Golden 502,405714,"Vivienda rentada entero en Medellín, Colombia",-75.5926186,6.25817753,4,5,jul-23,TRUE,54,oct-23,TRUE,3,,
937248686303643442,"Art Fresh in Manila, El Poblado | Jacuzzi & BBQ",532165,"Vivienda rentada entero en Medellín, Colombia",-75.5717684,6.21373227,9,4.89,mar-18,TRUE,52,feb-22,FALSE,3,,
39984437,Viscount room (Desayuno/Limpieza diario incluida),638522,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56673,6.20991,6,4.5,oct-19,TRUE,569,feb-20,TRUE,1,,
1029815210478017421,Casa increíble Boro con jacuzzis en Laureles 6BR,923563,"Alojamiento entero en Medellín, Colombia",-75.5942842,6.25843177,3,5,ene-23,TRUE,152,mar-23,FALSE,6,,
904639418287775786,Gran Casa Familiar,550000,"Alojamiento entero en Medellín, Colombia",-75.5936986,6.2592049,18,4.94,oct-20,TRUE,254,feb-22,FALSE,5,,
779947088222339402,"Casa grande, excelente ubicación",411429,"Alojamiento entero en Medellín, Colombia",-75.5912331,6.2502747,45,4.78,sep-16,TRUE,138,feb-21,FALSE,4,,
52281130,OviedoMall/Desayuno/Espectacular/LimpiezaDiaria,498148,"Vivienda rentada entero en Medellín, Colombia",-75.575714,6.200325,41,4.93,jun-18,TRUE,984,feb-18,TRUE,2,,
975327570493566750,1103 The Overlook of El Poblado,340000,"Vivienda rentada entero en Medellín, Colombia",-75.5692525,6.18658181,0,,jun-23,TRUE,6,jul-23,FALSE,1,,
978584814075566111,Medellín apartamento - Belen 401,295647,"Vivienda rentada entero en Medellín, Colombia",-75.592741,6.22340699,1,,dic-18,TRUE,14,feb-19,TRUE,3,,
938726012540385149,Casa Campestre,600000,"Cabaña entero en Guarne, Colombia",-75.4499757,6.23182987,3,5,jul-23,TRUE,3,sep-23,TRUE,3,,
674054391995889451,Apartamento Rivoli - El Poblado,336945,"Vivienda rentada entero en Medellín, Colombia",-75.56034,6.20322,42,4.79,nov-15,TRUE,,feb-22,TRUE,3,,
976696636228085735,"Amplio, agradable y cómodo apartamento de 150mt2",607143,"Vivienda rentada entero en Medellín, Colombia",-75.5940916,6.262657,2,,dic-17,TRUE,51,feb-18,FALSE,2,,
29125192,Apartamento con clase cerca de Provenza con piscina en la azotea y aire acondicionado,652086,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.560471,6.21131,10,4.6,ene-18,TRUE,1328,feb-18,TRUE,2,,
913324383874088107,Energy Living 1504 Luxury Apartment El Poblado,574384,"Vivienda rentada entero en Medellín, Colombia",-75.55844,6.21053,34,4.85,may-16,TRUE,633,feb-19,FALSE,2,,
1044179780721682396,"Nueva Casa BAU, estadio medellin",418571,"Alojamiento entero en Medellín, Colombia",-75.586996,6.25221675,3,5,feb-17,TRUE,530,feb-17,FALSE,5,,
900172061481413368,Lindo aparta estudio en Medellín laureles,241121,"Loft entero en Medellín, Colombia",-75.5914912,6.2442472,3,4.67,ago-15,TRUE,140,feb-19,TRUE,2,,
982596533604267480,Vista panorámica de la ciudad 2002 Poblado,360000,"Vivienda rentada entero en Medellín, Colombia",-75.5690594,6.1870298,2,,jun-23,TRUE,6,jul-23,FALSE,1,,
869657588926923060,,,,,,,,,,,,,,,
40779448,"3 dormitorios con vistas increíbles, a 2 minutos caminando de LLERAS",494993,"Vivienda rentada entero en Medellín, Colombia",-75.57127,6.20818,91,4.76,sep-15,TRUE,1440,feb-16,TRUE,3,,
765234215251629886,¡Amazing Luxury House! Jacuzzi pool - Parking Priv,850000,"Alojamiento entero en Medellín, Colombia",-75.5965376,6.26038276,3,5,jun-21,TRUE,39,feb-22,TRUE,4,,
46561879,Amplio apartamento familiar en el Poblado,480368,"Vivienda rentada entero en Medellín, Colombia",-75.5742736,6.2009864,85,4.94,sep-14,TRUE,134,feb-21,TRUE,4,,
